고유번호,법정동코드,공시지가,원천시도시군구코드
4413134026100430000,4413134026,51600,44130
4413134026100620000,4413134026,53800,44130
4413134026101170000,4413134026,52800,44130
4413134026101690000,4413134026,127300,44130
4413134026102510000,4413134026,118000,44130
4413134026102580000,4413134026,163800,44130
4413134026102910000,4413134026,181200,44130
4413134026103350000,4413134026,65600,44130
4413134026103390000,4413134026,101900,44130
4413134026103660000,4413134026,32800,44130
4413134026104290000,4413134026,74400,44130
4413134026104390000,4413134026,110900,44130
4413134026105520000,4413134026,68700,44130
4413134026106000000,4413134026,38500,44130
4413134026106450000,4413134026,310800,44130
4413134026106720000,4413134026,551000,44130
4413134026107060000,4413134026,345800,44130
4413134026107430000,4413134026,266500,44130
4413134026200020000,4413134026,19700,44130
4413134026200500000,4413134026,5540,44130
4413134026200710000,4413134026,4640,44130
4413134027100100000,4413134027,84200,44130
4413134027100280000,4413134027,58500,44130
4413134027100380000,4413134027,36400,44130
4413134027100670000,4413134027,69000,44130
4413134027101320000,4413134027,112200,44130
4413134027102130000,4413134027,131800,44130
4413134027102200000,4413134027,53400,44130
4413134027102400000,4413134027,68000,44130
4413134027102830000,4413134027,72900,44130
4413134027103090000,4413134027,156400,44130
4413134027103280000,4413134027,287100,44130
4413134027103390000,4413134027,151200,44130
4413134027103910000,4413134027,47300,44130
4413134027104240000,4413134027,143900,44130
4413134027104470000,4413134027,69000,44130
4413134027104850000,4413134027,84300,44130
4413134027104980000,4413134027,42300,44130
4413134027105090000,4413134027,45800,44130
4413134027200280000,4413134027,7420,44130
4413134027200330000,4413134027,23500,44130
4413134028100590000,4413134028,191200,44130
4413134028100720000,4413134028,62000,44130
4413134028100800000,4413134028,127200,44130
4413134028101050000,4413134028,109900,44130
4413134028101320000,4413134028,135700,44130
4413134028102760000,4413134028,143400,44130
4413134028103470000,4413134028,218400,44130
4413134028103690000,4413134028,196700,44130
4413134029100120000,4413134029,95000,44130
4413134029100140000,4413134029,35000,44130
4413134029100390000,4413134029,60900,44130
4413134029100500000,4413134029,35900,44130
4413134029101920000,4413134029,103500,44130
4413134029101970000,4413134029,55100,44130
4413134029102320000,4413134029,43400,44130
4413134029102550000,4413134029,163800,44130
4413134029102590000,4413134029,80600,44130
4413134029102790000,4413134029,61400,44130
4413134029102950000,4413134029,107700,44130
4413134029103750000,4413134029,35900,44130
4413134029104080000,4413134029,52500,44130
4413134029104450000,4413134029,104600,44130
4413134029200190000,4413134029,24400,44130
4413134029200300000,4413134029,4490,44130
4413134029200400000,4413134029,35400,44130
4413135021100150000,4413135021,40900,44130
4413135021100240000,4413135021,107700,44130
4413135021100410000,4413135021,75600,44130
4413135021100480000,4413135021,44300,44130
4413135021100500000,4413135021,69800,44130
4413135021100550000,4413135021,73100,44130
4413135021100970000,4413135021,319700,44130
4413135021101270000,4413135021,389300,44130
4413135021101600000,4413135021,165700,44130
4413135021101750000,4413135021,62100,44130
4413135021102070000,4413135021,84900,44130
4413135021102120000,4413135021,172700,44130
4413135021102150000,4413135021,163700,44130
4413135021102370000,4413135021,284500,44130
4413135021200320000,4413135021,44000,44130
4413135022100500000,4413135022,37100,44130
4413135022100700000,4413135022,94400,44130
4413135022101160000,4413135022,148900,44130
4413135022101410000,4413135022,63900,44130
4413135022101420000,4413135022,66700,44130
4413135022101570000,4413135022,187700,44130
4413135022102680000,4413135022,57400,44130
4413135022103320000,4413135022,85000,44130
4413135022103740000,4413135022,123600,44130
4413135022104270000,4413135022,46100,44130
4413135022104470000,4413135022,63500,44130
4413135022104620000,4413135022,1237000,44130
4413135022104970000,4413135022,38500,44130
4413135022105330000,4413135022,207600,44130
4413135022105440000,4413135022,199300,44130
4413135022105730000,4413135022,404400,44130
4413135022105770000,4413135022,400200,44130
4413135022106090000,4413135022,455200,44130
4413135022200240000,4413135022,31700,44130
4413135023100110000,4413135023,35900,44130
4413135023100230000,4413135023,36400,44130
4413135023100300000,4413135023,33700,44130
4413135023100770000,4413135023,42200,44130
4413135023101240000,4413135023,36000,44130
4413135023101270000,4413135023,45700,44130
4413135023102040000,4413135023,51100,44130
4413135023102100000,4413135023,46000,44130
4413135023102860000,4413135023,40600,44130
4413135023103300000,4413135023,86000,44130
4413135023104130000,4413135023,104300,44130
4413135023105020000,4413135023,42600,44130
4413135023105050000,4413135023,39600,44130
4413135023105270000,4413135023,87300,44130
4413135023200100000,4413135023,14500,44130
4413135023200280000,4413135023,17800,44130
4413135024100080000,4413135024,31400,44130
4413135024101100000,4413135024,57700,44130
4413135024101140000,4413135024,32300,44130
4413135024101860000,4413135024,39700,44130
4413135024102120000,4413135024,45500,44130
4413135024102310000,4413135024,80000,44130
4413135024102590000,4413135024,42600,44130
4413135024103140000,4413135024,85300,44130
4413135024103250000,4413135024,123800,44130
4413135024103670000,4413135024,51500,44130
4413135024103780000,4413135024,87400,44130
4413135024103840000,4413135024,94200,44130
4413135024104120000,4413135024,42900,44130
4413135024104340000,4413135024,33200,44130
4413135024104610000,4413135024,73800,44130
4413135024104730000,4413135024,45400,44130
4413135024105360000,4413135024,49800,44130
4413135024105660000,4413135024,89800,44130
4413135024105940000,4413135024,48500,44130
4413135024106390000,4413135024,68400,44130
4413135024200030000,4413135024,21800,44130
4413135024200040000,4413135024,11700,44130
4413135024200360000,4413135024,3300,44130
4413135024200520000,4413135024,8940,44130
4413135025100190000,4413135025,34100,44130
4413135025100250000,4413135025,35500,44130
4413135025100340000,4413135025,71500,44130
4413135025100520000,4413135025,59800,44130
4413135025100780000,4413135025,32900,44130
4413135025100940000,4413135025,86400,44130
4413135025101210000,4413135025,33500,44130
4413135025101570000,4413135025,52700,44130
4413135025102100000,4413135025,93500,44130
4413135025102890000,4413135025,56000,44130
4413135025103240000,4413135025,33500,44130
4413135025103550000,4413135025,122500,44130
4413135025103630000,4413135025,39700,44130
4413135025103830000,4413135025,39800,44130
4413135025103880000,4413135025,43100,44130
4413135025104120000,4413135025,76800,44130
4413135025104620000,4413135025,70900,44130
4413135025104710000,4413135025,68100,44130
4413135025104960000,4413135025,45100,44130
4413135025105520000,4413135025,19000,44130
4413135025200310000,4413135025,3900,44130
4413135025200330000,4413135025,17400,44130
4413135025200350000,4413135025,20700,44130
4413135025200460000,4413135025,7930,44130
4413135026100310000,4413135026,30000,44130
4413135026100500000,4413135026,47200,44130
4413135026100950000,4413135026,95400,44130
4413135026101430000,4413135026,34600,44130
4413135026101820000,4413135026,92400,44130
4413135026102110000,4413135026,50900,44130
4413135026102690000,4413135026,36900,44130
4413135026102800000,4413135026,120200,44130
4413135026103130000,4413135026,51800,44130
4413135026103460000,4413135026,94500,44130
4413135026103600000,4413135026,35000,44130
4413135026103880000,4413135026,46800,44130
4413135026103970000,4413135026,30900,44130
4413135026104070000,4413135026,105400,44130
4413135026104240000,4413135026,35300,44130
4413135026104470000,4413135026,30200,44130
4413135026104770000,4413135026,200800,44130
4413135026104770000,4413135026,68100,44130
4413135026104950000,4413135026,49300,44130
4413135026105010000,4413135026,106400,44130
4413135026105550000,4413135026,108700,44130
4413135026105640000,4413135026,35500,44130
4413135026105790000,4413135026,35800,44130
4413135026106670000,4413135026,170700,44130
4413135026106840000,4413135026,30000,44130
4413135026107110000,4413135026,57500,44130
4413135026107310000,4413135026,105500,44130
4413135026107690000,4413135026,35500,44130
4413135026107760000,4413135026,43900,44130
4413135026107770000,4413135026,75500,44130
4413135026108040000,4413135026,66300,44130
4413135026200150000,4413135026,5910,44130
4413135026200160000,4413135026,13800,44130
4413135026200770000,4413135026,16600,44130
4413136021100060000,4413136021,56000,44130
4413136021100750000,4413136021,70500,44130
4413136021100950000,4413136021,50600,44130
4413136021101650000,4413136021,249300,44130
4413136021101800000,4413136021,170900,44130
4413136021101900000,4413136021,175800,44130
4413136021101980000,4413136021,369800,44130
4413136021102100000,4413136021,186100,44130
4413136021102270000,4413136021,79100,44130
4413136021102340000,4413136021,149400,44130
4413136021102450000,4413136021,69900,44130
4413136021102570000,4413136021,166500,44130
4413136021102660000,4413136021,111400,44130
4413136021102680000,4413136021,177200,44130
4413136021102680000,4413136021,136600,44130
4413136021102880000,4413136021,84300,44130
4413136021102990000,4413136021,288100,44130
4413136021103120000,4413136021,48600,44130
4413136021103370000,4413136021,81800,44130
4413136021104260000,4413136021,48100,44130
4413136021104580000,4413136021,105900,44130
4413136021104850000,4413136021,33800,44130
4413136021105130000,4413136021,36400,44130
4413136021105700000,4413136021,37300,44130
4413136021105810000,4413136021,58600,44130
4413136021105920000,4413136021,104700,44130
4413136021106820000,4413136021,50900,44130
4413136021200170000,4413136021,10400,44130
4413136021200570000,4413136021,22600,44130
4413136022100270000,4413136022,44400,44130
4413136022100450000,4413136022,254200,44130
4413136022100640000,4413136022,85900,44130
4413136022100730000,4413136022,159700,44130
4413136022100880000,4413136022,388500,44130
4413136022101290000,4413136022,169300,44130
4413136022101370000,4413136022,239500,44130
4413136022101470000,4413136022,326300,44130
4413136022101560000,4413136022,285300,44130
4413136022101580000,4413136022,672600,44130
4413136022101600000,4413136022,753600,44130
4413136022101630000,4413136022,588700,44130
4413136022101640000,4413136022,619200,44130
4413136022101670000,4413136022,775400,44130
4413136022101690000,4413136022,282700,44130
4413136022101730000,4413136022,982600,44130
4413136022101840000,4413136022,101100,44130
4413136022101900000,4413136022,932000,44130
4413136022102010000,4413136022,338000,44130
4413136022102050000,4413136022,500300,44130
4413136022102100000,4413136022,663400,44130
4413136022102560000,4413136022,84100,44130
4413136022102590000,4413136022,184000,44130
4413136022102750000,4413136022,287000,44130
4413136022102890000,4413136022,842400,44130
4413136022102920000,4413136022,260900,44130
4413136022102930000,4413136022,671100,44130
4413136022102940000,4413136022,501600,44130
4413136022103000000,4413136022,299000,44130
4413136022103080000,4413136022,422100,44130
4413136022103130000,4413136022,265000,44130
4413136022103170000,4413136022,239500,44130
4413136022103230000,4413136022,255000,44130
4413136022103250000,4413136022,174400,44130
4413136022103360000,4413136022,111200,44130
4413136022103390000,4413136022,187800,44130
4413136022103780000,4413136022,103800,44130
4413136022103810000,4413136022,59100,44130
4413136022104280000,4413136022,70300,44130
4413136022104680000,4413136022,46300,44130
4413136022105130000,4413136022,44400,44130
4413136022105500000,4413136022,90300,44130
4413136022105590000,4413136022,39600,44130
4413136022106760000,4413136022,37800,44130
4413136022107100000,4413136022,41500,44130
4413136022200280000,4413136022,5900,44130
4413136022200350000,4413136022,13700,44130
4413136022200590000,4413136022,13600,44130
4413136023100230000,4413136023,65600,44130
4413136023100370000,4413136023,78600,44130
4413136023100580000,4413136023,34000,44130
4413136023100810000,4413136023,74900,44130
4413136023101020000,4413136023,40600,44130
4413136023101140000,4413136023,129300,44130
4413136023101250000,4413136023,37800,44130
4413136023101710000,4413136023,108400,44130
4413136023102630000,4413136023,42900,44130
4413136023103000000,4413136023,54500,44130
4413136023103040000,4413136023,38200,44130
4413136023103160000,4413136023,34700,44130
4413136023103420000,4413136023,105000,44130
4413136023103520000,4413136023,65200,44130
4413136023200320000,4413136023,5670,44130
4413136024100070000,4413136024,30300,44130
4413136024100110000,4413136024,73600,44130
4413136024100970000,4413136024,34000,44130
4413136024101050000,4413136024,52000,44130
4413136024102310000,4413136024,74000,44130
4413136024102510000,4413136024,34400,44130
4413136024102530000,4413136024,35900,44130
4413136024102950000,4413136024,70600,44130
4413136024103180000,4413136024,45300,44130
4413136024103610000,4413136024,38700,44130
4413136024103800000,4413136024,51100,44130
4413136024104460000,4413136024,32600,44130
4413136024104810000,4413136024,69000,44130
4413136024105230000,4413136024,34000,44130
4413136024105280000,4413136024,31200,44130
4413136024105920000,4413136024,77700,44130
4413136024106010000,4413136024,67200,44130
4413136024106010000,4413136024,37800,44130
4413136024106850000,4413136024,49900,44130
4413136024200360000,4413136024,8090,44130
4413136025100470000,4413136025,39300,44130
4413136025100770000,4413136025,42100,44130
4413136025101040000,4413136025,59500,44130
4413136025101810000,4413136025,24100,44130
4413136025102060000,4413136025,34000,44130
4413136025102300000,4413136025,38700,44130
4413136025102430000,4413136025,34900,44130
4413136025102580000,4413136025,84600,44130
4413136025102620000,4413136025,76700,44130
4413136025103350000,4413136025,58100,44130
4413136025103740000,4413136025,79700,44130
4413136025103920000,4413136025,56700,44130
4413136025104120000,4413136025,32700,44130
4413136025104220000,4413136025,34100,44130
4413136025104670000,4413136025,77600,44130
4413136025104800000,4413136025,39700,44130
4413136025105620000,4413136025,47200,44130
4413136025106310000,4413136025,137000,44130
4413136025200100000,4413136025,3820,44130
4413136025200410000,4413136025,3170,44130
4413136026100490000,4413136026,21000,44130
4413136026101620000,4413136026,30300,44130
4413136026102220000,4413136026,52900,44130
4413136026102250000,4413136026,57600,44130
4413136026102320000,4413136026,29300,44130
4413136026103040000,4413136026,27400,44130
4413136026103350000,4413136026,30300,44130
4413136026103740000,4413136026,66600,44130
4413136026104130000,4413136026,77800,44130
4413136026104430000,4413136026,39700,44130
4413136026104840000,4413136026,21200,44130
4413136026105310000,4413136026,68700,44130
4413136026105420000,4413136026,35900,44130
4413136026105850000,4413136026,37200,44130
4413136026106080000,4413136026,35500,44130
4413136026106660000,4413136026,31700,44130
4413136026107480000,4413136026,61900,44130
4413136026107720000,4413136026,49100,44130
4413136026107720000,4413136026,29200,44130
4413136026107730000,4413136026,30300,44130
4413136026200090000,4413136026,3030,44130
4413136026200450000,4413136026,2260,44130
4413136026200850000,4413136026,2410,44130
4413136027100400000,4413136027,23200,44130
4413136027100650000,4413136027,22100,44130
4413136027100890000,4413136027,22200,44130
4413136027100990000,4413136027,51000,44130
4413136027101260000,4413136027,28300,44130
4413136027101620000,4413136027,35000,44130
4413136027102430000,4413136027,27200,44130
4413136027102500000,4413136027,56200,44130
4413136027102780000,4413136027,59000,44130
4413136027102810000,4413136027,50100,44130
4413136027103140000,4413136027,43000,44130
4413136027103220000,4413136027,28300,44130
4413136027103770000,4413136027,28300,44130
4413136027104030000,4413136027,29300,44130
4413136027104150000,4413136027,26900,44130
4413136027104410000,4413136027,26400,44130
4413136027104440000,4413136027,26900,44130
4413136027105120000,4413136027,39200,44130
4413136027105570000,4413136027,43600,44130
4413136027105660000,4413136027,62500,44130
4413136027106010000,4413136027,73400,44130
4413136027106710000,4413136027,26500,44130
4413136027107050000,4413136027,31200,44130
4413136027107200000,4413136027,36400,44130
4413136027108190000,4413136027,28800,44130
4413136027200300000,4413136027,2460,44130
4413136027200680000,4413136027,1840,44130
4413136027200700000,4413136027,5900,44130
4413136027201570000,4413136027,24200,44130
4413136028100290000,4413136028,32200,44130
4413136028100950000,4413136028,27400,44130
4413136028101480000,4413136028,38700,44130
4413136028101520000,4413136028,65100,44130
4413136028102200000,4413136028,44400,44130
4413136028102320000,4413136028,28800,44130
4413136028102650000,4413136028,69000,44130
4413136028103080000,4413136028,30300,44130
4413136028103390000,4413136028,85900,44130
4413136028104160000,4413136028,69400,44130
4413136028104300000,4413136028,32600,44130
4413136028104420000,4413136028,29300,44130
4413136028105630000,4413136028,39100,44130
4413136028200090000,4413136028,10400,44130
4413136028200170000,4413136028,5480,44130
4413136029100250000,4413136029,50500,44130
4413136029100390000,4413136029,139900,44130
4413136029100440000,4413136029,39500,44130
4413136029100470000,4413136029,44400,44130
4413136029100800000,4413136029,48600,44130
4413136029101170000,4413136029,71200,44130
4413136029101390000,4413136029,37800,44130
4413136029101550000,4413136029,27400,44130
4413136029101840000,4413136029,68900,44130
4413136029101980000,4413136029,41600,44130
4413136029102570000,4413136029,32500,44130
4413136029102830000,4413136029,28800,44130
4413136029103340000,4413136029,69400,44130
4413136029103520000,4413136029,32100,44130
4413136029103780000,4413136029,32200,44130
4413136029104110000,4413136029,59600,44130
4413136029200120000,4413136029,12200,44130
4413136029200220000,4413136029,6040,44130
4413136029200840000,4413136029,3060,44130
4413137021100350000,4413137021,25200,44130
4413137021100750000,4413137021,27900,44130
4413137021101120000,4413137021,33100,44130
4413137021101430000,4413137021,37500,44130
4413137021101540000,4413137021,43900,44130
4413137021101560000,4413137021,27000,44130
4413137021101790000,4413137021,27200,44130
4413137021102050000,4413137021,28400,44130
4413137021102390000,4413137021,28800,44130
4413137021102640000,4413137021,49800,44130
4413137021102760000,4413137021,24900,44130
4413137021103100000,4413137021,23000,44130
4413137021103920000,4413137021,31700,44130
4413137021104070000,4413137021,60100,44130
4413137021200140000,4413137021,6260,44130
4413137021200290000,4413137021,2150,44130
4413137021200800000,4413137021,10900,44130
4413137022100050000,4413137022,112500,44130
4413137022100230000,4413137022,31100,44130
4413137022100510000,4413137022,57500,44130
4413137022100860000,4413137022,33500,44130
4413137022100910000,4413137022,55500,44130
4413137022101100000,4413137022,29300,44130
4413137022101190000,4413137022,81600,44130
4413137022101440000,4413137022,31500,44130
4413137022101740000,4413137022,133800,44130
4413137022101980000,4413137022,29600,44130
4413137022102450000,4413137022,60300,44130
4413137022102740000,4413137022,33100,44130
4413137022103490000,4413137022,72900,44130
4413137022103560000,4413137022,63300,44130
4413137022104460000,4413137022,24800,44130
4413137022105050000,4413137022,30200,44130
4413137022105160000,4413137022,52000,44130
4413137022200110000,4413137022,9570,44130
4413137022200510000,4413137022,4910,44130
4413137023100190000,4413137023,32000,44130
4413137023100490000,4413137023,48300,44130
4413137023100970000,4413137023,55700,44130
4413137023101290000,4413137023,45300,44130
4413137023101630000,4413137023,28300,44130
4413137023101790000,4413137023,122600,44130
4413137023102190000,4413137023,30000,44130
4413137023102200000,4413137023,27300,44130
4413137023102570000,4413137023,34800,44130
4413137023102730000,4413137023,76500,44130
4413137023103000000,4413137023,65100,44130
4413137023103560000,4413137023,31700,44130
4413137023104600000,4413137023,24200,44130
4413137023104750000,4413137023,26500,44130
4413137023200010000,4413137023,33000,44130
4413137023200410000,4413137023,2930,44130
4413137024100490000,4413137024,26000,44130
4413137024100830000,4413137024,23400,44130
4413137024100960000,4413137024,27300,44130
4413137024101470000,4413137024,26700,44130
4413137024101710000,4413137024,39600,44130
4413137024102280000,4413137024,37300,44130
4413137024102360000,4413137024,26000,44130
4413137024102600000,4413137024,19800,44130
4413137024103380000,4413137024,22800,44130
4413137024103650000,4413137024,22400,44130
4413137024103700000,4413137024,24000,44130
4413137024103940000,4413137024,23000,44130
4413137024104160000,4413137024,25500,44130
4413137024200310000,4413137024,5130,44130
4413137024200590000,4413137024,3400,44130
4413137024200740000,4413137024,1830,44130
4413137025100310000,4413137025,27500,44130
4413137025100450000,4413137025,54800,44130
4413137025100710000,4413137025,22900,44130
4413137025100740000,4413137025,26400,44130
4413137025101050000,4413137025,34400,44130
4413137025101500000,4413137025,25200,44130
4413137025101750000,4413137025,49500,44130
4413137025102230000,4413137025,33400,44130
4413137025102750000,4413137025,35000,44130
4413137025102900000,4413137025,30100,44130
4413137025102960000,4413137025,26900,44130
4413137025103290000,4413137025,30500,44130
4413137025103410000,4413137025,127200,44130
4413137025103490000,4413137025,37200,44130
4413137025103960000,4413137025,54800,44130
4413137025104460000,4413137025,19900,44130
4413137025104840000,4413137025,120800,44130
4413137025105290000,4413137025,93600,44130
4413137025105340000,4413137025,131500,44130
4413137025105470000,4413137025,110800,44130
4413137025105660000,4413137025,34100,44130
4413137025200170000,4413137025,2020,44130
4413137025200330000,4413137025,10000,44130
4413137026100740000,4413137026,26400,44130
4413137026100850000,4413137026,21600,44130
4413137026102000000,4413137026,28200,44130
4413137026102500000,4413137026,20900,44130
4413137026102730000,4413137026,21800,44130
4413137026103500000,4413137026,23500,44130
4413137026103700000,4413137026,38700,44130
4413137026103800000,4413137026,20100,44130
4413137026104140000,4413137026,20800,44130
4413137026200090000,4413137026,1000,44130
4413137026200360000,4413137026,3830,44130
4413137027100590000,4413137027,22300,44130
4413137027101820000,4413137027,26000,44130
4413137027101890000,4413137027,46300,44130
4413137027102460000,4413137027,47700,44130
4413137027102610000,4413137027,33400,44130
4413137027102660000,4413137027,27400,44130
4413137027104350000,4413137027,22900,44130
4413137027105430000,4413137027,23200,44130
4413137027105560000,4413137027,22000,44130
4413137027106060000,4413137027,24900,44130
4413137027106560000,4413137027,38700,44130
4413137027106610000,4413137027,28000,44130
4413137027107260000,4413137027,18200,44130
4413137027200140000,4413137027,2020,44130
4413137027200140000,4413137027,3620,44130
4413137027200210000,4413137027,7260,44130
4413137028100480000,4413137028,21700,44130
4413137028100490000,4413137028,17700,44130
4413137028101070000,4413137028,39300,44130
4413137028101750000,4413137028,23300,44130
4413137028102110000,4413137028,40400,44130
4413137028102170000,4413137028,20100,44130
4413137028102970000,4413137028,26900,44130
4413137028103220000,4413137028,24600,44130
4413137028103430000,4413137028,49300,44130
4413137028104030000,4413137028,30900,44130
4413137028104660000,4413137028,32500,44130
4413137028200030000,4413137028,1420,44130
4413137028201190000,4413137028,4360,44130
4413137029100200000,4413137029,24300,44130
4413137029100420000,4413137029,29200,44130
4413137029100620000,4413137029,31400,44130
4413137029100810000,4413137029,28400,44130
4413137029101150000,4413137029,26900,44130
4413137029101620000,4413137029,25500,44130
4413137029101910000,4413137029,28300,44130
4413137029101940000,4413137029,23200,44130
4413137029102060000,4413137029,26000,44130
4413137029102410000,4413137029,48700,44130
4413137029102440000,4413137029,31500,44130
4413137029103810000,4413137029,26000,44130
4413137029105700000,4413137029,53000,44130
4413137029200350000,4413137029,4010,44130
4413137029200510000,4413137029,3770,44130
4413137029201050000,4413137029,9640,44130
4413137030100090000,4413137030,38900,44130
4413137030100150000,4413137030,23600,44130
4413137030100790000,4413137030,24700,44130
4413137030101050000,4413137030,37300,44130
4413137030101460000,4413137030,36600,44130
4413137030101620000,4413137030,57100,44130
4413137030102010000,4413137030,30500,44130
4413137030102360000,4413137030,26200,44130
4413137030102880000,4413137030,27700,44130
4413137030102930000,4413137030,24500,44130
4413137030103100000,4413137030,22300,44130
4413137030103210000,4413137030,39700,44130
4413137030104240000,4413137030,26000,44130
4413137030104420000,4413137030,30000,44130
4413137030104600000,4413137030,23200,44130
4413137030105300000,4413137030,30600,44130
4413137030105520000,4413137030,124500,44130
4413137030105640000,4413137030,25600,44130
4413137030105770000,4413137030,51100,44130
4413137030106410000,4413137030,24100,44130
4413137030200350000,4413137030,5050,44130
4413137030200490000,4413137030,2720,44130
4413137030200640000,4413137030,1690,44130
4413137031100240000,4413137031,22300,44130
4413137031100620000,4413137031,26400,44130
4413137031100840000,4413137031,58000,44130
4413137031100950000,4413137031,25900,44130
4413137031101150000,4413137031,37800,44130
4413137031101710000,4413137031,20000,44130
4413137031102330000,4413137031,45600,44130
4413137031102460000,4413137031,70700,44130
4413137031102870000,4413137031,30800,44130
4413137031103100000,4413137031,118300,44130
4413137031103490000,4413137031,21400,44130
4413137031103620000,4413137031,10700,44130
4413137031103800000,4413137031,27900,44130
4413137031104180000,4413137031,25000,44130
4413137031104820000,4413137031,66200,44130
4413137031105060000,4413137031,29600,44130
4413137031105170000,4413137031,43200,44130
4413137031105340000,4413137031,26100,44130
4413137031105450000,4413137031,32800,44130
4413137031200520000,4413137031,6850,44130
4413137031200530000,4413137031,1780,44130
4413137031200600000,4413137031,1650,44130
4413310100100530000,4413310100,1276000,44130
4413310100100530000,4413310100,968700,44130
4413310100101260000,4413310100,719400,44130
4413310100101330000,4413310100,857100,44130
4413310100101510000,4413310100,701400,44130
4413310100101600000,4413310100,1268000,44130
4413310100101620000,4413310100,955000,44130
4413310100101660000,4413310100,1475000,44130
4413310100101660000,4413310100,1476000,44130
4413310200100240000,4413310200,853100,44130
4413310200100240000,4413310200,210800,44130
4413310200101110000,4413310200,692000,44130
4413310200101240000,4413310200,554500,44130
4413310200101240000,4413310200,1035000,44130
4413310200101280000,4413310200,733100,44130
4413310200101290000,4413310200,720800,44130
4413310200101310000,4413310200,614400,44130
4413310200101350000,4413310200,656700,44130
4413310200101360000,4413310200,580200,44130
4413310200101380000,4413310200,622000,44130
4413310200101420000,4413310200,1348000,44130
4413310200101550000,4413310200,739600,44130
4413310200101590000,4413310200,1252000,44130
4413310200101610000,4413310200,800100,44130
4413310200101820000,4413310200,701500,44130
4413310200101830000,4413310200,692700,44130
4413310200101830000,4413310200,631100,44130
4413310200101930000,4413310200,1327000,44130
4413310200101930000,4413310200,1368000,44130
4413310200101930000,4413310200,626600,44130
4413310200101930000,4413310200,1123000,44130
4413310200101960000,4413310200,980400,44130
4413310200101990000,4413310200,1838000,44130
4413310200101990000,4413310200,2057000,44130
4413310200102010000,4413310200,1051000,44130
4413310200102060000,4413310200,563200,44130
4413310200102090000,4413310200,1004000,44130
4413310200102090000,4413310200,1090000,44130
4413310200102410000,4413310200,712900,44130
4413310200103240000,4413310200,646600,44130
4413310200103620000,4413310200,783600,44130
4413310200105430000,4413310200,45600,44130
4413310200105430000,4413310200,41900,44130
4413310200106090000,4413310200,997700,44130
4413310200106180000,4413310200,2594000,44130
4413310200106200000,4413310200,647300,44130
4413310200106220000,4413310200,921700,44130
4413310200106230000,4413310200,883100,44130
4413310200106250000,4413310200,1965000,44130
4413310200106290000,4413310200,872800,44130
4413310200106300000,4413310200,2163000,44130
4413310200106340000,4413310200,1400000,44130
4413310200106350000,4413310200,779400,44130
4413310200106360000,4413310200,645100,44130
4413310200106420000,4413310200,912100,44130
4413310200106450000,4413310200,978000,44130
4413310200106470000,4413310200,1920000,44130
4413310200106490000,4413310200,1505000,44130
4413310200106510000,4413310200,856200,44130
4413310200106550000,4413310200,930800,44130
4413310200106560000,4413310200,849400,44130
4413310200106570000,4413310200,1194000,44130
4413310200106600000,4413310200,1341000,44130
4413310200106600000,4413310200,826700,44130
4413310200106610000,4413310200,1126000,44130
4413310200106640000,4413310200,826700,44130
4413310200106670000,4413310200,798900,44130
4413310200106680000,4413310200,807400,44130
4413310200106720000,4413310200,662000,44130
4413310200106740000,4413310200,799000,44130
4413310200106750000,4413310200,867900,44130
4413310200106770000,4413310200,1377000,44130
4413310200106790000,4413310200,654600,44130
4413310200106810000,4413310200,806800,44130
4413310200106830000,4413310200,743400,44130
4413310200106860000,4413310200,844400,44130
4413310200106880000,4413310200,831400,44130
4413310200106900000,4413310200,1279000,44130
4413310200106930000,4413310200,1456000,44130
4413310200106950000,4413310200,1361000,44130
4413310200106960000,4413310200,988900,44130
4413310200106990000,4413310200,1259000,44130
4413310200107000000,4413310200,1420000,44130
4413310200107040000,4413310200,1225000,44130
4413310200107060000,4413310200,787400,44130
4413310200107130000,4413310200,826200,44130
4413310200107140000,4413310200,647500,44130
4413310200107140000,4413310200,772200,44130
4413310200107150000,4413310200,1216000,44130
4413310200107190000,4413310200,809500,44130
4413310200107220000,4413310200,1584000,44130
4413310200107240000,4413310200,1317000,44130
4413310200107250000,4413310200,801300,44130
4413310200107260000,4413310200,1547000,44130
4413310200107290000,4413310200,800300,44130
4413310200107320000,4413310200,1770000,44130
4413310200107330000,4413310200,1677000,44130
4413310200107350000,4413310200,1411000,44130
4413310200107370000,4413310200,823000,44130
4413310200107370000,4413310200,739600,44130
4413310200107390000,4413310200,725000,44130
4413310200107420000,4413310200,1396000,44130
4413310200107420000,4413310200,1386000,44130
4413310200107440000,4413310200,1872000,44130
4413310200107460000,4413310200,1388000,44130
4413310200107990000,4413310200,1370000,44130
4413310200108050000,4413310200,909800,44130
4413310200108140000,4413310200,832600,44130
4413310200108230000,4413310200,1164000,44130
4413310200108540000,4413310200,861800,44130
4413310200108750000,4413310200,847200,44130
4413310200108840000,4413310200,808900,44130
4413310200108950000,4413310200,1184000,44130
4413310200109490000,4413310200,812600,44130
4413310200109610000,4413310200,1383000,44130
4413310200109720000,4413310200,1342000,44130
4413310200110130000,4413310200,1299000,44130
4413310200110390000,4413310200,801200,44130
4413310200110530000,4413310200,842600,44130
4413310200110910000,4413310200,902800,44130
4413310200111240000,4413310200,2345000,44130
4413310200111350000,4413310200,1204000,44130
4413310200111490000,4413310200,1439000,44130
4413310200111560000,4413310200,1360000,44130
